t	Sol_x	Sol_y	Mercurio_x	Mercurio_y	Venus_x	Venus_y	Tierra_x	Tierra_y	Marte_x	Marte_y	Jupiter_x	Jupiter_y	Saturno_x	Saturno_y	Urano_x	Urano_y	Neptuno_x	Neptuno_y	
208.40000	0.01382564	0.70055209	-0.12168010	1.05520078	-0.17225489	1.39672918	-0.16641878	-0.28188666	0.09603162	-0.82135683	-5.21147215	0.80419432	8.55276184	4.91346040	-18.42072081	-2.59923977	-7.89386571	29.01180571	
208.50000	0.01385388	0.70110855	-0.02893171	0.31742182	-0.67750234	0.89990188	0.44643787	-0.19984604	0.59030992	-0.70972676	-5.20953860	0.53005593	8.46081808	5.09574900	-18.39459204	-2.74269925	-8.00525260	28.97879160	
208.60000	0.01386824	0.70166431	0.24073915	1.00904867	-0.51243534	0.21054263	0.89382343	0.22694880	1.02088463	-0.44220999	-5.19316156	0.25639069	8.36500985	5.27602740	-18.36735474	-2.88595118	-8.11651471	28.94533727	
208.70000	0.01386982	0.70221794	-0.32580489	0.52577931	0.16241784	-0.00393085	1.00491588	0.83519673	1.34016972	-0.04828714	-5.16238500	-0.01604303	8.26538114	5.45421346	-18.33901056	-3.02898697	-8.22765027	28.91144318	
208.80000	0.01386007	0.70276867	0.39891565	0.68380329	0.69516934	0.46106124	0.73734228	1.39262422	1.51286557	0.42858116	-5.11729252	-0.28649011	8.16197768	5.63022598	-18.30956125	-3.17179799	-8.33865752	28.87710976	
208.90000	0.01384051	0.70331765	-0.31604957	0.89173727	0.57558663	1.15774402	0.19316034	1.68623745	1.51987170	0.93575483	-5.05800720	-0.55420072	8.05484697	5.80398479	-18.27900861	-3.31437566	-8.44953471	28.84233747	
209.00000	0.01380993	0.70386631	0.21643618	0.37415871	-0.08227807	1.41827300	-0.41962788	1.60344886	1.36040839	1.41723704	-4.98469127	-0.81843240	7.94403817	5.97541075	-18.24735454	-3.45671141	-8.56028008	28.80712677	
209.10000	0.01376657	0.70441420	-0.00379206	1.08411448	-0.64664820	0.98984088	-0.86611673	1.17563818	1.05210470	1.81987295	-4.89754565	-1.07845207	7.82960217	6.14442581	-18.21460098	-3.59879668	-8.67089187	28.77147813	
209.20000	0.01370864	0.70495960	-0.14349235	0.35331521	-0.57084230	0.28504867	-0.97469714	0.56688195	0.62904316	2.09923388	-4.79680947	-1.33353803	7.71159148	6.31095305	-18.18074995	-3.74062292	-8.78136834	28.73539202	
209.30000	0.01363636	0.70549904	0.32533144	0.92836593	0.07124780	-0.01360156	-0.70359199	0.01114873	0.13798135	2.22452912	-4.68275941	-1.58298196	7.59006029	6.47491669	-18.14580356	-3.88218163	-8.89170773	28.69886893	
209.40000	0.01355210	0.70603090	-0.36297418	0.64364443	0.65869793	0.38004640	-0.15714774	-0.27809042	-0.36682606	2.18200092	-4.55570899	-1.82609088	7.46506436	6.63624215	-18.10976397	-4.02346428	-9.00190829	28.66190934	
209.50000	0.01345775	0.70655497	0.37527044	0.57115326	0.62832036	1.08623760	0.45477841	-0.19015611	-0.82962563	1.97643113	-4.41600772	-2.06218901	7.33666105	6.79485605	-18.07263342	-4.16446239	-9.11196827	28.62451376	
209.60000	0.01335474	0.70707235	-0.24058996	0.98919362	0.00885346	1.42809507	0.89789327	0.24090192	-1.19931902	1.63060029	-4.26404020	-2.29061968	7.20490930	6.95068629	-18.03441423	-4.30516749	-9.22188592	28.58668267	
209.70000	0.01324210	0.70758400	0.10656380	0.33225153	-0.60544133	1.07497317	1.00298574	0.85013302	-1.43509582	1.18276565	-4.10022505	-2.51074712	7.06986953	7.10366206	-17.99510876	-4.44557112	-9.33165951	28.54841660	
209.80000	0.01311913	0.70808881	0.11526577	1.07499433	-0.62009474	0.36620895	0.72994072	1.40488761	-1.51093037	0.68243919	-3.92501380	-2.72195824	6.93160370	7.25371385	-17.95471948	-4.58566486	-9.44128728	28.50971605	
209.90000	0.01298591	0.70858563	-0.24354783	0.42268574	-0.02116436	-0.01178803	0.18285091	1.69318248	-1.41845364	0.18492919	-3.73888973	-2.92366432	6.79017522	7.40077354	-17.91324889	-4.72544028	-9.55076749	28.47058155	
210.00000	0.01284350	0.70907297	0.37903162	0.82571385	0.61149978	0.30416281	-0.42922046	1.60443137	-1.16788246	-0.25475906	-3.54236650	-3.11530267	6.64564897	7.54477435	-17.87069958	-4.86488898	-9.66009841	28.43101363	
210.10000	0.01269357	0.70955120	-0.36360143	0.76734496	0.67076738	1.00843991	-0.87167604	1.17226545	-0.78689988	-0.58799729	-3.33598680	-3.29633818	6.49809120	7.68565096	-17.82707422	-5.00400260	-9.76927829	28.39101283	
210.20000	0.01253583	0.71002098	0.31671507	0.47104470	0.09971538	1.42599667	-0.97448489	0.56241534	-0.31760301	-0.77791131	-3.12032089	-3.46626483	6.34756958	7.82333947	-17.78237551	-5.14277277	-9.87830540	28.35057968	
210.30000	0.01236981	0.71048196	-0.14021475	1.05807647	-0.55446881	1.15387768	-0.69812550	0.00924497	0.18814836	-0.80346151	-2.89596504	-3.62460713	6.19415309	7.95777745	-17.73660625	-5.28119116	-9.98717800	28.30971475	
210.40000	0.01219458	0.71093281	-0.01261340	0.32553155	-0.65935663	0.45268347	-0.14900386	-0.27479600	0.67446433	-0.66177006	-2.66353992	-3.77092144	6.03791206	8.08890399	-17.68976929	-5.41924945	-10.09589436	28.26841859	
210.50000	0.01201123	0.71137073	0.22376929	1.02911795	-0.11333752	0.00140973	0.46196130	-0.18106459	1.08760034	-0.36843730	-2.42368888	-3.90479723	5.87891808	8.21665970	-17.64186755	-5.55693935	-10.20445274	28.22669176	
210.60000	0.01182251	0.71179487	-0.31922880	0.51924731	0.55436820	0.23451496	0.90082469	0.25412743	1.38189194	0.04418327	-2.17707624	-4.02585830	5.71724400	8.34098675	-17.59290402	-5.69425260	-10.31285143	28.18453483	
210.70000	0.01163082	0.71220566	0.39698224	0.71133573	0.70232370	0.92553238	0.99998289	0.86422225	1.52479779	0.53055793	-1.92438547	-4.13376378	5.55296388	8.46182890	-17.54288174	-5.83118094	-10.42108869	28.14194839	
210.80000	0.01143771	0.71260530	-0.32730160	0.88482109	0.18891689	1.41196954	0.72154770	1.41622027	1.50049778	1.03699700	-1.66631726	-4.22820918	5.38615296	8.57913151	-17.49180384	-5.96771615	-10.52916280	28.09893302	
210.90000	0.01124187	0.71299543	0.22898164	0.39306030	-0.49445724	1.22526003	0.17162501	1.69913569	1.31164468	1.50758248	-1.40358766	-4.30892722	5.21688763	8.69284157	-17.43967349	-6.10385003	-10.63707203	28.05548931	
211.00000	0.01104207	0.71337548	-0.02491809	1.09166900	-0.68791557	0.54309351	-0.43965080	1.60436560	0.97907788	1.89034966	-1.13692607	-4.37568866	5.04524539	8.80290774	-17.38649393	-6.23957442	-10.74481466	28.01161787	
211.10000	0.01083765	0.71374397	-0.12972944	0.35493710	-0.20374966	0.02575921	-0.87797365	1.16780824	0.53952562	2.14303608	-0.86707323	-4.42830297	4.87130480	8.90928036	-17.33226847	-6.37488115	-10.85238898	27.96731929	
211.20000	0.01062988	0.71409863	0.31119005	0.95143228	0.48829472	0.17213733	-0.97491352	0.55687246	0.04154450	2.23775933	-0.59477918	-4.46661887	4.69514546	9.01191145	-17.27700048	-6.50976212	-10.95979327	27.92259420	
211.30000	0.01042122	0.71443936	-0.36286192	0.63400277	0.72259879	0.83877947	-0.69325172	0.00630743	-0.45985377	2.16410179	-0.32080119	-4.49052486	4.51684800	9.11075478	-17.22069339	-6.64420923	-11.06702580	27.87744321	
211.40000	0.01021283	0.71476685	0.37783828	0.59645329	0.27505053	1.38618650	-0.14145865	-0.27250926	-0.90928989	1.93025836	-0.04590161	-4.49994949	4.33649396	9.20576586	-17.16335070	-6.77821441	-11.17408488	27.83186696	
211.50000	0.01000544	0.71508201	-0.25739197	0.98453052	-0.42637838	1.28776739	0.46853235	-0.17300281	-1.25714026	1.56212149	0.22915419	-4.49486168	4.15416585	9.29690196	-17.10497595	-6.91176962	-11.28096879	27.78586607	
211.60000	0.00979840	0.71538499	0.12051486	0.34473791	-0.70513668	0.63573536	0.90316108	0.26627068	-1.46501631	1.10040932	0.50360002	-4.47527079	3.96994703	9.38412213	-17.04557277	-7.04486686	-11.38767582	27.73944120	
211.70000	0.00959247	0.71567438	0.09386003	1.08693161	-0.29071592	0.06078956	0.99643930	0.87716812	-1.50999631	0.59616103	0.77667097	-4.44122670	3.78392174	9.46738723	-16.98514484	-7.17749814	-11.49420426	27.69259299	
211.80000	0.00938944	0.71595008	-0.23345979	0.41807570	0.41446752	0.11800713	0.71271229	1.42634271	-1.38714560	0.10510092	1.04760557	-4.39281966	3.59617500	9.54665993	-16.92369591	-7.30965552	-11.60055242	27.64532210	
211.90000	0.00919114	0.71621254	0.36926123	0.84997298	0.73140302	0.74952617	0.16009761	1.70383685	-1.11005426	-0.31850871	1.31564793	-4.33018009	3.40679261	9.62190474	-16.86122976	-7.44133108	-11.70671859	27.59762918	
212.00000	0.00899874	0.71646401	-0.36980700	0.75602454	0.35692533	1.34906913	-0.45023606	1.60306641	-0.70933794	-0.62785062	1.58004988	-4.25347826	3.21586109	9.69308803	-16.79775027	-7.57251692	-11.81270108	27.54951492	
212.10000	0.00881092	0.71670592	0.32372990	0.49219167	-0.35115397	1.34046986	-0.88432798	1.16218153	-0.22926569	-0.78871829	1.84007305	-4.16292386	3.02346767	9.76017803	-16.73326136	-7.70320520	-11.91849818	27.50097999	
212.20000	0.00862661	0.71693781	-0.16068182	1.05666489	-0.71060565	0.72918328	-0.97536174	0.55021717	0.27711861	-0.78329782	2.09499097	-4.05876542	2.82970021	9.82314483	-16.66776702	-7.83338808	-12.02410821	27.45202508	
212.30000	0.00844523	0.71715818	0.00166639	0.33089512	-0.37268320	0.10598306	-0.68838429	0.00227766	0.75385024	-0.61214612	2.34409115	-3.94128969	2.63464716	9.88196045	-16.60127129	-7.96305779	-12.12952947	27.40265087	
212.40000	0.00826867	0.71736479	0.20442529	1.04475086	0.33421431	0.07303799	-0.13389370	-0.27131970	1.14823051	-0.29413916	2.58667706	-3.81082082	2.43839758	9.93659879	-16.53377827	-8.09220656	-12.23476028	27.35285808	
212.50000	0.00810000	0.71755805	-0.31357772	0.50934516	0.72874625	0.65920417	0.47516258	-0.16603971	1.41665918	0.13561145	2.82207013	-3.66771950	2.24104102	9.98703566	-16.46529214	-8.22082667	-12.33979894	27.30264739	
212.60000	0.00794113	0.71773954	0.39273341	0.73497314	0.43342910	1.30123804	0.90559049	0.27731671	1.52945982	0.62964278	3.04961169	-3.51238196	2.04266752	10.03324881	-16.39581711	-8.34891043	-12.44464377	27.25201953	
212.70000	0.00779289	0.71791185	-0.33900172	0.87352466	-0.26981854	1.38261181	0.99301631	0.88898983	1.47415764	1.13339042	3.26866481	-3.34523889	1.84336758	10.07521793	-16.32535748	-8.47645019	-12.54929310	27.20097523	
212.80000	0.00765384	0.71807643	0.24003164	0.40861517	-0.70411168	0.82203390	0.70405794	1.43528023	1.25685123	1.59122035	3.47861616	-3.16675426	1.64323208	10.11292464	-16.25391757	-8.60343833	-12.65374525	27.14951519	
212.90000	0.00752349	0.71823279	-0.04675314	1.09423739	-0.44819882	0.16071614	0.14887609	1.70730331	0.90153599	1.95257349	3.67887772	-2.97742400	1.44235226	10.14635252	-16.18150180	-8.72986727	-12.75799853	27.09764017	
213.00000	0.00740214	0.71838062	-0.11622012	0.35320861	0.24900535	0.03813481	-0.46035712	1.60054492	0.44745333	2.17754578	3.86888848	-2.77777464	1.24081969	10.17548710	-16.10811463	-8.85572946	-12.86205128	27.04535090	
213.10000	0.00729115	0.71851960	0.29602952	0.96978494	0.71477202	0.56955872	-0.89008745	1.15540309	-0.05524262	2.24129550	4.04811605	-2.56836181	1.03872620	10.20031588	-16.03376058	-8.98101741	-12.96590182	26.99264814	
213.20000	0.00719182	0.71865142	-0.36199395	0.62035307	0.50329564	1.24370074	-0.97513508	0.54248921	-0.55102299	2.13679082	4.21605816	-2.34976871	0.83616387	10.22082834	-15.95844421	-9.10572363	-13.06954849	26.93953263	
213.30000	0.00710353	0.71877731	0.37972846	0.61781746	-0.18368403	1.41362505	-0.68280004	-0.00276784	-0.98511908	1.87559065	4.37224412	-2.12260448	0.63322494	10.23701591	-15.88217018	-9.22984070	-13.17298962	26.88600514	
213.40000	0.00702587	0.71889765	-0.27319824	0.97504818	-0.68566559	0.91290758	-0.12560337	-0.27110885	-1.30957648	1.48656955	4.51623617	-1.88750245	0.43000184	10.24887201	-15.80494316	-9.35336123	-13.27622354	26.83206645	
213.50000	0.00695821	0.71901178	0.13482651	0.35386642	-0.51596792	0.22425701	0.48250772	-0.16005415	-1.48855761	1.01272626	4.64763072	-1.64511836	0.22658707	10.25639204	-15.72676792	-9.47627786	-13.37924861	26.77771732	
213.60000	0.00690223	0.71911844	0.07309424	1.09387023	0.16024430	0.01395165	0.90875066	0.28734851	-1.50230235	0.50642955	4.76605949	-1.39612855	0.02307320	10.25957336	-15.64764925	-9.59858327	-13.48206316	26.72295855	
213.70000	0.00686028	0.71921877	-0.22176075	0.41004271	0.68979035	0.48206669	0.99039915	0.89976596	-1.34930809	0.02362751	4.87119062	-1.14122797	-0.18044717	10.25841533	-15.56759203	-9.72027021	-13.58466553	26.66779092	
213.80000	0.00683376	0.71931481	0.35997620	0.86989685	0.56552200	1.17747783	0.69632157	1.44318668	-1.04649054	-0.38233506	4.96272957	-0.88112829	-0.38388147	10.25291928	-15.48660116	-9.84133142	-13.68705408	26.61221523	
213.90000	0.00682264	0.71940977	-0.37361597	0.74064778	-0.09407405	1.43313637	0.13867572	1.70979501	-0.62730953	-0.66660688	5.04041997	-0.61655584	-0.58713719	10.24308851	-15.40468164	-9.96175972	-13.78922716	26.55623229	
214.00000	0.00682446	0.71950519	0.33179171	0.50994563	-0.65550212	1.00045991	-0.46938119	1.59711950	-0.13807079	-0.79777876	5.10404438	-0.34824957	-0.79012192	10.22892832	-15.32183849	-10.08154796	-13.89118312	26.49984292	
214.10000	0.00683780	0.71960049	-0.17880023	1.05066363	-0.57485981	0.29575145	-0.89468271	1.14779294	0.36718625	-0.76134759	5.15342487	-0.07695892	-0.99274341	10.21044594	-15.23807679	-10.20068903	-13.99292031	26.44304792	
214.20000	0.00686216	0.71969453	0.01812221	0.33342202	0.06934434	0.00101354	-0.97367625	0.53402103	0.83265136	-0.56131712	5.18842356	0.19655827	-1.19490959	10.18765061	-15.15340170	-10.31917587	-14.09443711	26.38584812	
214.30000	0.00689919	0.71978620	0.18699641	1.05606365	0.65424262	0.39821216	-0.67593730	-0.00843040	1.20690298	-0.21976039	5.20894298	0.47153793	-1.39652864	10.16055350	-15.06781841	-10.43700145	-14.19573187	26.32824437	
214.40000	0.00695074	0.71987701	-0.30462856	0.49647786	0.61921437	1.10375184	-0.11603665	-0.27139029	1.44858923	0.22560967	5.21492637	0.74721192	-1.59750900	10.12916775	-14.98133217	-10.55415879	-14.29680295	26.27023749	
214.50000	0.00701706	0.71996872	0.39039110	0.75527393	-0.00237232	1.44096498	0.49108306	-0.15448113	1.53100291	0.72559902	5.20635781	1.02281021	-1.79775942	10.09350844	-14.89394829	-10.67064096	-14.39764873	26.21182833	
214.60000	0.00709779	0.72006316	-0.34694272	0.85871685	-0.61405525	1.08328742	0.91309520	0.29698561	1.44504086	1.22496918	5.18326230	1.29756308	-1.99718901	10.05359260	-14.80567213	-10.78644107	-14.49826758	26.15301776	
214.70000	0.00719141	0.72016082	0.25369921	0.42185408	-0.62371058	0.37403784	0.98896025	0.91014160	1.20021458	1.66854974	5.14570559	1.57070328	-2.19570730	10.00943918	-14.71650910	-10.90155227	-14.59865787	26.09380662	
214.80000	0.00729822	0.72026120	-0.06516810	1.09310100	-0.02199423	-0.00030884	0.68979043	1.45071076	0.82359519	2.00734380	5.09379408	1.84146822	-2.39322423	9.96106908	-14.62646468	-11.01596775	-14.69881798	26.03419579	
214.90000	0.00741892	0.72036517	-0.09898451	0.34964019	0.60879726	0.31954547	0.12972717	1.71195826	0.35681239	2.20394341	5.02767445	2.10910214	-2.58965022	9.90850506	-14.53554438	-11.12968077	-14.79874629	25.97418613	
215.00000	0.00755411	0.72047405	0.28381058	0.98509959	0.66356739	1.02385277	-0.47708669	1.59345647	-0.14855188	2.23665663	4.94753325	2.37285822	-2.78489624	9.85177183	-14.44375378	-11.24268461	-14.89844119	25.91377854	
215.10000	0.00770320	0.72059044	-0.35654235	0.60465706	0.09000768	1.43716036	-0.89790621	1.14008606	-0.63666010	2.10189411	4.85359632	2.63200068	-2.97887378	9.79089596	-14.35109849	-11.35497261	-14.99790106	25.85297389	
215.20000	0.00786366	0.72071524	0.38466291	0.63733258	-0.56196931	1.16028052	-0.97085485	0.52562031	-1.05358183	1.81455834	4.74612818	2.88580691	-3.17149497	9.72590591	-14.25758421	-11.46653815	-15.09712429	25.79177309	
215.30000	0.00803401	0.72084778	-0.28436529	0.96310053	-0.66176312	0.45807982	-0.66778253	-0.01390107	-1.35324516	1.40639908	4.62543121	3.13356946	-3.36267254	9.65683199	-14.16321665	-11.57737467	-15.19610928	25.73017703	
215.40000	0.00821357	0.72098659	0.15294972	0.36214529	-0.11233868	0.01019890	-0.10525309	-0.27142156	-1.50252280	0.92251316	4.49184480	3.37459806	-3.55231993	9.58370635	-14.06800159	-11.68747563	-15.29485442	25.66818661	
215.50000	0.00840418	0.72113058	0.05636073	1.09850960	0.55416616	0.24751530	0.50084110	-0.14862668	-1.48489301	0.41636864	4.34574438	3.60822153	-3.74035128	9.50656299	-13.97194487	-11.79683457	-15.39335811	25.60580276	
215.60000	0.00860763	0.72128150	-0.20527858	0.40150194	0.69786515	0.93923576	0.91861525	0.30694688	-1.30227091	-0.05609880	4.18754031	3.83378968	-3.92668148	9.42543771	-13.87505237	-11.90544506	-15.49161876	25.54302640	
215.70000	0.00882413	0.72144163	0.35424233	0.88851172	0.18160895	1.42196491	0.98868144	0.92088589	-0.97480307	-0.44266698	4.01767671	4.05067511	-4.11122623	9.34036811	-13.77733001	-12.01330073	-15.58963477	25.47985845	
215.80000	0.00905242	0.72161367	-0.37213902	0.72448367	-0.50008091	1.23041714	0.68440173	1.45862597	-0.53864460	-0.70060148	3.83663019	4.25827501	-4.29390204	9.25139356	-13.67878378	-12.12039523	-15.68740455	25.41629984	
215.90000	0.00928961	0.72179822	0.34359247	0.52765469	-0.68846177	0.54672786	0.12193078	1.71452143	-0.04196341	-0.80138198	3.64490845	4.45601276	-4.47462631	9.15855521	-13.57941970	-12.22672231	-15.78492652	25.35235151	
216.00000	0.00953453	0.72199434	-0.19199881	1.04361714	-0.20032393	0.03253433	-0.48359547	1.59023090	0.46038576	-0.73385512	3.44304888	4.64333962	-4.65331733	9.06189592	-13.47924385	-12.33227572	-15.88219908	25.28801442	
216.10000	0.00978675	0.72220148	0.03905839	0.33676917	0.49114320	0.18346339	-0.89988543	1.13291525	0.91292564	-0.50546471	3.23161698	4.81973617	-4.82989433	8.96146029	-13.37826236	-12.43704929	-15.97922067	25.22328952	
216.20000	0.01004700	0.72241950	0.17366485	1.06681457	0.72139950	0.85152439	-0.96678785	0.51789936	1.26568710	-0.14142520	3.01120476	4.98471381	-5.00427751	8.85729461	-13.27648139	-12.54103690	-16.07598970	25.15817776	
216.30000	0.01031521	0.72265015	-0.29046520	0.48457210	0.27066162	1.39581180	-0.65843917	-0.01855596	1.47972746	0.31806640	2.78242906	5.13781603	-5.17638809	8.74944685	-13.17390718	-12.64423245	-16.17250459	25.09268011	
216.40000	0.01058979	0.72289412	0.39168729	0.77619449	-0.42962428	1.29259825	-0.09336216	-0.27054452	1.53142878	0.82227223	2.54592980	5.27861974	-5.34614833	8.63796663	-13.07054598	-12.74662994	-16.26876379	25.02679754	
216.50000	0.01086949	0.72315146	-0.34959585	0.84452587	-0.70347657	0.63862051	0.51162752	-0.14181885	1.41510604	1.31551644	2.30236814	5.40673638	-5.51348157	8.52290520	-12.96640411	-12.84822338	-16.36476572	24.96053104	
216.60000	0.01115322	0.72342115	0.27124990	0.43692547	-0.28464827	0.06648378	0.92509628	0.31786787	1.14363774	1.74333342	2.05242465	5.52181297	-5.67831227	8.40431542	-12.86148793	-12.94900685	-16.46050882	24.89388158	
216.70000	0.01144214	0.72370240	-0.07904571	1.09250732	0.42060328	0.12850867	0.98933430	0.93256958	0.74704758	2.05848581	1.79679736	5.62353309	-5.84056600	8.28225172	-12.75580385	-13.04897448	-16.55599154	24.82685017	
216.80000	0.01173705	0.72399675	-0.07721426	0.34854298	0.73373030	0.76217160	0.67996599	1.46747378	0.26918903	2.22618768	1.53619980	5.71161771	-6.00016955	8.15677008	-12.64935831	-13.14812046	-16.65121231	24.75943779	
216.90000	0.01203760	0.72430605	0.27518302	1.00168903	0.35570786	1.35922694	0.11512032	1.71806652	-0.23710465	2.22795187	1.27135899	5.78582595	-6.15705088	8.02792803	-12.54215781	-13.24643901	-16.74616958	24.69164545	
217.00000	0.01234173	0.72463258	-0.34613102	0.59132939	-0.35182293	1.34593834	-0.48912585	1.58808027	-0.71586625	2.06363049	1.00301341	5.84595567	-6.31113921	7.89578458	-12.43420890	-13.34392443	-16.84086181	24.62347417	
217.10000	0.01264593	0.72497605	0.39278665	0.65935481	-0.70666158	0.73235379	-0.90093904	1.12690580	-1.11418328	1.75142372	0.73191091	5.89184408	-6.46236502	7.76040022	-12.32551815	-13.44057105	-16.93528746	24.55492496	
217.20000	0.01294859	0.72533460	-0.29094239	0.95311996	-0.36407018	0.11160136	-0.96186266	0.51140548	-1.38803809	1.32586291	0.45880664	5.92336806	-6.61066009	7.62183688	-12.21609219	-13.53637328	-17.02944498	24.48599884	
217.30000	0.01324928	0.72570628	0.17453157	0.37395428	0.34350669	0.08358998	-0.64830909	-0.02191536	-1.50715808	0.83399172	0.18446095	5.94044454	-6.75595752	7.48015792	-12.10593769	-13.63132556	-17.12333284	24.41669685	
217.40000	0.01354956	0.72609006	0.04315342	1.10521983	0.73454430	0.67261744	-0.08078512	-0.26829596	-1.45835204	0.33017428	-0.09036275	5.94303064	-6.89819177	7.33542807	-11.99506136	-13.72542239	-17.21694950	24.34702001	
217.50000	0.01385018	0.72648746	-0.18482870	0.39682218	0.43531571	1.31286932	0.52296334	-0.13358544	-1.24696656	-0.12989988	-0.36490013	5.93112377	-7.03729867	7.18771341	-11.88346996	-13.81865834	-17.31029344	24.27696938	
217.60000	0.01415024	0.72689963	0.35106157	0.91008584	-0.26802992	1.38968595	0.93198776	0.33021771	-0.89630226	-0.49535954	-0.63838801	5.90476162	-7.17321545	7.03708137	-11.77117028	-13.91102802	-17.40336314	24.20654600	
217.70000	0.01444815	0.72732751	-0.36661661	0.71182726	-0.69804675	0.82645152	0.99029642	0.94564207	-0.44505059	-0.72577043	-0.91006652	5.86402198	-7.30588081	6.88360064	-11.65816916	-14.00252608	-17.49615707	24.13575092	
217.80000	0.01474181	0.72777020	0.35764609	0.54947289	-0.43725723	0.16719569	0.67579352	1.47766218	0.05697163	-0.79560880	-1.17918115	5.80902253	-7.43523486	6.72734118	-11.54447347	-14.09314727	-17.58867373	24.06458521	
217.90000	0.01503119	0.72822647	-0.20192301	1.03965753	0.26115933	0.04961331	0.10856115	1.72292978	0.55432369	-0.69709169	-1.44498489	5.73992044	-7.56121922	6.56837418	-11.43009013	-14.18288635	-17.68091160	23.99304994	
218.00000	0.01531626	0.72869645	0.06253604	0.34495265	0.72374892	0.58450536	-0.49442604	1.58725820	0.99207179	-0.44104576	-1.70674028	5.65691193	-7.68377701	6.40677202	-11.31502610	-14.27173816	-17.77286917	23.92114618	
218.10000	0.01559687	0.72918056	0.16235833	1.08089782	0.50807919	1.25758177	-0.90180997	1.12226400	1.32186795	-0.05571475	-1.96372139	5.56023168	-7.80285287	6.24260823	-11.19928838	-14.35969758	-17.86454494	23.84887501	
218.20000	0.01587141	0.72968004	-0.27343171	0.47745918	-0.17969753	1.42319529	-0.95683193	0.50634032	1.50729951	0.41636613	-2.21521587	5.45015215	-7.91839301	6.07595746	-11.08288399	-14.44675958	-17.95593743	23.77623753	
218.30000	0.01613728	0.73019390	0.39410540	0.80137077	-0.67789700	0.91947209	-0.63819867	-0.02378893	1.52791515	0.92307874	-2.46052690	5.32698283	-8.03034520	5.90689546	-10.96582000	-14.53291914	-18.04704512	23.70323482	
218.40000	0.01639339	0.73072020	-0.34965991	0.83453191	-0.50321520	0.23243488	-0.06838907	-0.26455440	1.38148044	1.40848807	-2.69897504	5.19106931	-8.13865881	5.73549899	-10.84810354	-14.61817134	-18.13786655	23.62986798	
218.50000	0.01663972	0.73125670	0.28975326	0.45720126	0.17469132	0.02712843	0.53397448	-0.12391728	1.08421651	1.81902496	-2.92990018	5.04279234	-8.24328483	5.56184587	-10.72974173	-14.70251128	-18.22840021	23.55613813	
218.60000	0.01687832	0.73180243	-0.09142213	1.09571128	0.70137289	0.49924764	0.93846634	0.34392172	0.66900049	2.10940121	-3.15266327	4.88256674	-8.34417589	5.38601485	-10.61074178	-14.78593414	-18.31864464	23.48204638	
218.70000	0.01711003	0.73235900	-0.05419628	0.35300956	0.57269466	1.19427615	0.99079224	0.96001907	0.18173073	2.24760656	-3.36664810	4.71084024	-8.44128629	5.20808562	-10.49111088	-14.86843515	-18.40859837	23.40759384	
218.80000	0.01733404	0.73292782	0.26676496	1.02244015	-0.08836921	1.44595325	0.67109884	1.48913009	-0.32374131	2.21844003	-3.57126298	4.52809222	-8.53457200	5.02813878	-10.37085631	-14.95000960	-18.49825991	23.33278165	
218.90000	0.01754806	0.73350998	-0.33433281	0.58314510	-0.64665140	1.00997148	0.10142937	1.72903732	-0.79155599	2.02518869	-3.76594234	4.33483239	-8.62399073	4.84625578	-10.24998534	-15.03065283	-18.58762780	23.25761095	
219.00000	0.01774920	0.73410393	0.40039088	0.68639223	-0.56104165	0.30631392	-0.50031183	1.58764232	-1.17001420	1.68926785	-3.95014825	4.13159936	-8.70950191	4.66251886	-10.12850530	-15.11036026	-18.67670060	23.18208287	
219.10000	0.01793691	0.73470732	-0.29673229	0.94749458	0.08532187	0.01647011	-0.90325714	1.11882008	-1.41728921	1.24785510	-4.12337195	3.91895914	-8.79106671	4.47701107	-10.00642354	-15.18912733	-18.76547683	23.10619856	
219.20000	0.01811135	0.73531849	0.19558651	0.39142520	0.66764265	0.41814916	-0.95239555	0.50250454	-1.50604980	0.74977871	-4.28513514	3.69750358	-8.86864813	4.28981617	-9.88374747	-15.26694958	-18.85395505	23.02995917	
219.30000	0.01827369	0.73593669	0.02945263	1.11593461	0.62795034	1.12394426	-0.62875960	-0.02439031	-1.42647885	0.25012075	-4.43499134	3.46784872	-8.94221095	4.10101864	-9.76048450	-15.34382258	-18.94213381	22.95336587	
219.40000	0.01842371	0.73656278	-0.16460705	0.39774776	0.00419467	1.45748135	-0.05679102	-0.25953196	-1.18735079	-0.19586563	-4.57252709	3.23063312	-9.01172180	3.91070362	-9.63664208	-15.41974196	-19.03001167	22.87641983	
219.50000	0.01856012	0.73719615	0.34619898	0.93608633	-0.60501221	1.09621840	0.54405586	-0.11301370	-0.81505811	-0.53885373	-4.69736304	2.98651603	-9.07714916	3.71895688	-9.51222770	-15.49470343	-19.11758719	22.79912221	
219.60000	0.01868216	0.73783578	-0.36138035	0.70400476	-0.60984291	0.38744624	0.94391992	0.35877933	-0.35069924	-0.74088446	-4.80915497	2.73617564	-9.13846344	3.52586479	-9.38724889	-15.56870273	-19.20485894	22.72147421	
219.70000	0.01878955	0.73847969	0.36953999	0.57642476	-0.00559251	0.01773141	0.99021519	0.97545152	0.15445265	-0.77955628	-4.90759478	2.48030715	-9.19563691	3.33151428	-9.26171319	-15.64173568	-19.29182550	22.64347700	
