t,Sol_x,Sol_y,Mercurio_x,Mercurio_y,Venus_x,Venus_y,Tierra_x,Tierra_y,Marte_x,Marte_y,Jupiter_x,Jupiter_y,Saturno_x,Saturno_y,Urano_x,Urano_y,Neptuno_x,Neptuno_y,
50.100000,0.010750,0.165953,0.239826,0.475035,0.273552,-0.506334,0.449907,1.063727,-1.052739,-0.925758,1.399256,5.188246,-2.951783,-8.905820,-14.446223,-11.803225,-10.287638,27.656614,
50.200000,0.010951,0.166250,-0.328239,-0.005983,0.722728,0.039661,-0.162131,1.149945,-0.635914,-1.213684,1.132209,5.255499,-2.757673,-8.966207,-14.353618,-11.915508,-10.395901,27.614138,
50.300000,0.011157,0.166559,0.397780,0.151118,0.490422,0.707012,-0.707752,0.859156,-0.147613,-1.349128,0.862035,5.308559,-2.562306,-9.022445,-14.260155,-12.027070,-10.504002,27.571234,
50.400000,0.011365,0.166884,-0.315204,0.360628,-0.201258,0.855405,-0.977358,0.302547,0.358234,-1.317073,0.589489,5.347283,-2.365769,-9.074506,-14.165838,-12.137902,-10.611938,27.527901,
50.500000,0.011572,0.167222,0.216969,-0.159492,-0.686918,0.339399,-0.867119,-0.306157,0.825747,-1.121021,0.315331,5.371570,-2.168151,-9.122366,-14.070674,-12.248000,-10.719709,27.484140,
50.600000,0.011777,0.167573,-0.001721,0.549585,-0.495405,-0.343318,-0.419393,-0.733075,1.203285,-0.782598,0.040327,5.381358,-1.969543,-9.166004,-13.974669,-12.357356,-10.827311,27.439953,
50.700000,0.011980,0.167934,-0.144164,-0.181298,0.187360,-0.532050,0.193780,-0.814537,1.449153,-0.339167,-0.234757,5.376626,-1.770035,-9.205398,-13.877829,-12.465964,-10.934744,27.395338,
50.800000,0.012183,0.168305,0.325423,0.393338,0.702223,-0.047264,0.737408,-0.519764,1.536213,0.160305,-0.509154,5.357395,-1.569716,-9.240530,-13.780158,-12.573818,-11.042005,27.350298,
50.900000,0.012387,0.168688,-0.363081,0.111373,0.556422,0.644179,1.003792,0.038131,1.454875,0.660672,-0.782100,5.323725,-1.368679,-9.271384,-13.681665,-12.680911,-11.149094,27.304832,
51.000000,0.012591,0.169083,0.376485,0.037430,-0.110644,0.879294,0.891415,0.645925,1.214157,1.106693,-1.052837,5.275715,-1.167013,-9.297944,-13.582353,-12.787238,-11.256008,27.258941,
51.100000,0.012793,0.169493,-0.236985,0.456169,-0.658007,0.429506,0.443198,1.071473,0.840679,1.449138,-1.320612,5.213506,-0.964812,-9.320199,-13.482231,-12.892791,-11.362745,27.212627,
51.200000,0.012990,0.169918,0.108846,-0.202952,-0.555052,-0.272013,-0.169658,1.151876,0.375724,1.650222,-1.584680,5.137279,-0.762166,-9.338137,-13.381303,-12.997565,-11.469304,27.165888,
51.300000,0.013181,0.170354,0.118609,0.538966,0.098304,-0.545989,-0.712443,0.855933,-0.129319,1.687781,-1.844310,5.047250,-0.559167,-9.351750,-13.279576,-13.101554,-11.575684,27.118727,
51.400000,0.013367,0.170801,-0.242625,-0.112017,0.670553,-0.130224,-0.976661,0.296876,-0.618631,1.557720,-2.098782,4.943678,-0.355909,-9.361030,-13.177056,-13.204751,-11.681881,27.071144,
51.500000,0.013547,0.171259,0.381049,0.290733,0.613490,0.574192,-0.860579,-0.310588,-1.038137,1.274464,-2.347391,4.826856,-0.152483,-9.365974,-13.073750,-13.307151,-11.787896,27.023140,
51.600000,0.013721,0.171728,-0.360521,0.235040,-0.018247,0.892085,-0.408810,-0.733035,-1.341479,0.869366,-2.589448,4.697114,0.051018,-9.366577,-12.969663,-13.408747,-11.893726,26.974714,
51.700000,0.013887,0.172209,0.320637,-0.063210,-0.618325,0.515764,0.205074,-0.808478,-1.495143,0.387233,-2.824285,4.554819,0.254502,-9.362840,-12.864803,-13.509534,-11.999369,26.925869,
51.800000,0.014045,0.172700,-0.134067,0.523767,-0.605627,-0.193076,0.745812,-0.508378,-1.482151,-0.118631,-3.051252,4.400372,0.457875,-9.354763,-12.759175,-13.609506,-12.104824,26.876604,
51.900000,0.014194,0.173199,-0.008678,-0.210025,0.007641,-0.547916,1.006785,0.052175,-1.303927,-0.592308,-3.269722,4.234206,0.661047,-9.342349,-12.652786,-13.708657,-12.210088,26.826921,
52.000000,0.014335,0.173706,0.228463,0.493092,0.628072,-0.207952,0.888516,0.658984,-0.980134,-0.981429,-3.479094,4.056788,0.863923,-9.325603,-12.545642,-13.806981,-12.315162,26.776819,
52.100000,0.014470,0.174221,-0.316108,-0.014296,0.660647,0.498105,0.436166,1.080309,-0.546508,-1.242957,-3.678790,3.868614,1.066412,-9.304533,-12.437751,-13.904473,-12.420041,26.726300,
52.200000,0.014597,0.174747,0.401474,0.177312,0.074378,0.893564,-0.177493,1.154911,-0.050919,-1.347928,-3.868260,3.670210,1.268421,-9.279147,-12.329119,-14.001127,-12.524726,26.675365,
52.300000,0.014713,0.175283,-0.320842,0.352884,-0.568630,0.596752,-0.717468,0.853851,0.451900,-1.284664,-4.046982,3.462131,1.469859,-9.249457,-12.219751,-14.096937,-12.629214,26.624013,
52.400000,0.014817,0.175829,0.235359,-0.141035,-0.646413,-0.107827,-0.976360,0.292352,0.906403,-1.060070,-4.214466,3.244957,1.670634,-9.215475,-12.109656,-14.191897,-12.733504,26.572247,
52.500000,0.014908,0.176381,-0.016859,0.557106,-0.083309,-0.537839,-0.854499,-0.313891,1.262364,-0.698888,-4.370251,3.019293,1.870654,-9.177215,-11.998840,-14.286003,-12.837594,26.520066,
52.600000,0.014985,0.176937,-0.124375,-0.179550,0.575312,-0.279307,-0.398751,-0.731875,1.480444,-0.240965,-4.513910,2.785766,2.069828,-9.134696,-11.887308,-14.379248,-12.941482,26.467472,
52.700000,0.015052,0.177496,0.317264,0.416869,0.697069,0.417024,0.215739,-0.801298,1.536545,0.263149,-4.645048,2.545027,2.268066,-9.087935,-11.775070,-14.471628,-13.045166,26.414465,
52.800000,0.015109,0.178060,-0.357215,0.102549,0.165694,0.883671,0.753445,-0.495912,1.424478,0.757799,-4.763306,2.297744,2.465277,-9.036954,-11.662130,-14.563137,-13.148646,26.361045,
52.900000,0.015154,0.178629,0.384791,0.064034,-0.509799,0.671125,1.008882,0.067198,1.156649,1.188383,-4.868362,2.044604,2.661370,-8.981775,-11.548496,-14.653770,-13.251919,26.307215,
53.000000,0.015187,0.179203,-0.248122,0.453342,-0.676760,-0.017744,0.884657,0.672893,0.762676,1.507391,-4.959926,1.786309,2.856258,-8.922422,-11.434175,-14.743521,-13.354983,26.252973,
53.100000,0.015207,0.179780,0.128554,-0.188340,-0.172961,-0.515948,0.428161,1.089891,0.286105,1.679654,-5.037750,1.523574,3.049850,-8.858923,-11.319174,-14.832385,-13.457838,26.198322,
53.200000,0.015213,0.180359,0.102938,0.553366,0.513183,-0.343036,-0.186297,1.158626,-0.220405,1.686222,-5.101621,1.257129,3.242058,-8.791305,-11.203500,-14.920358,-13.560480,26.143263,
53.300000,0.015208,0.180940,-0.227006,-0.114004,0.722106,0.332312,-0.723463,0.852416,-0.700904,1.526443,-5.151365,0.987710,3.432796,-8.719599,-11.087160,-15.007434,-13.662910,26.087794,
53.400000,0.015190,0.181522,0.376609,0.317980,0.254172,0.862527,-0.977051,0.288478,-1.102322,1.218038,-5.186848,0.716063,3.621974,-8.643837,-10.970160,-15.093608,-13.765124,26.031919,
53.500000,0.015158,0.182107,-0.361742,0.227124,-0.442823,0.737634,-0.849471,-0.316538,-1.380323,0.795138,-5.207972,0.442941,3.809509,-8.564053,-10.852509,-15.178875,-13.867122,25.975637,
53.600000,0.015110,0.182692,0.332558,-0.038232,-0.696253,0.075690,-0.389844,-0.730088,-1.504206,0.304519,-5.214682,0.169098,3.995313,-8.480283,-10.734213,-15.263231,-13.968902,25.918949,
53.700000,0.015048,0.183274,-0.149767,0.526632,-0.259999,-0.482659,0.225144,-0.793579,-1.460291,-0.199559,-5.206961,-0.104707,4.179302,-8.392565,-10.615279,-15.346670,-14.070462,25.861857,
53.800000,0.014971,0.183852,0.010272,-0.200232,0.442584,-0.398227,0.759746,-0.483042,-1.253439,-0.661351,-5.184831,-0.377719,4.361391,-8.300937,-10.495714,-15.429187,-14.171800,25.804360,
53.900000,0.014883,0.184425,0.213578,0.513401,0.735305,0.245243,1.009630,0.082488,-0.906508,-1.029786,-5.148355,-0.649182,4.541499,-8.205442,-10.375527,-15.510779,-14.272915,25.746460,
54.000000,0.014785,0.184995,-0.306415,-0.019368,0.338344,0.830404,0.879455,0.686971,-0.457827,-1.264109,-5.097633,-0.918345,4.719541,-8.106123,-10.254723,-15.591440,-14.373805,25.688158,
54.100000,0.014676,0.185563,0.400956,0.206128,-0.368802,0.795153,0.418810,1.099565,0.043038,-1.338375,-5.032806,-1.184465,4.895438,-8.003024,-10.133311,-15.671165,-14.474469,25.629454,
54.200000,0.014553,0.186128,-0.329206,0.347173,-0.704611,0.170944,-0.196443,1.162349,0.540757,-1.244310,-4.954053,-1.446806,5.069108,-7.896192,-10.011298,-15.749951,-14.574905,25.570350,
54.300000,0.014417,0.186689,0.249614,-0.119623,-0.343093,-0.438566,-0.730757,0.850921,0.980333,-0.992229,-4.861592,-1.704642,5.240473,-7.785676,-9.888690,-15.827792,-14.675111,25.510845,
54.400000,0.014266,0.187244,-0.035699,0.565813,0.364602,-0.444120,-0.978984,0.284524,1.313182,-0.609903,-4.755677,-1.957260,5.409453,-7.671524,-9.765496,-15.904684,-14.775085,25.450942,
54.500000,0.014103,0.187790,-0.108158,-0.175137,0.736441,0.157089,-0.845664,-0.319249,1.502494,-0.139499,-4.636599,-2.203961,5.575972,-7.553790,-9.641723,-15.980623,-14.874827,25.390641,
54.600000,0.013929,0.188328,0.304444,0.441512,0.416762,0.787718,-0.382190,-0.728360,1.527313,0.367070,-4.504686,-2.444063,5.739954,-7.432526,-9.517378,-16.055605,-14.974335,25.329943,
54.700000,0.013745,0.188859,-0.354565,0.095328,-0.289080,0.842509,0.233240,-0.785961,1.384864,0.853878,-4.360302,-2.676900,5.901323,-7.307787,-9.392469,-16.129625,-15.073606,25.268848,
54.800000,0.013549,0.189382,0.388120,0.092094,-0.701684,0.266153,0.764695,-0.470359,1.090863,1.267178,-4.203844,-2.901827,6.060006,-7.179631,-9.267003,-16.202678,-15.172639,25.207358,
54.900000,0.013343,0.189895,-0.262887,0.450855,-0.420800,-0.384560,1.009017,0.097480,0.677788,1.561351,-4.035742,-3.118220,6.215930,-7.048114,-9.140989,-16.274762,-15.271433,25.145473,
55.000000,0.013126,0.190397,0.143708,-0.172156,0.280513,-0.480091,0.872932,0.700623,0.191275,1.703952,-3.856459,-3.325480,6.369024,-6.913297,-9.014432,-16.345871,-15.369986,25.083195,
55.100000,0.012902,0.190887,0.082719,0.567444,0.725537,0.069124,0.408226,1.108707,-0.314928,1.679296,-3.666489,-3.523030,6.519218,-6.775241,-8.887342,-16.416003,-15.468297,25.020524,
55.200000,0.012671,0.191368,-0.215213,-0.115021,0.488285,0.735046,-0.207723,1.165491,-0.784918,1.490187,-3.466353,-3.710321,6.666443,-6.634009,-8.759725,-16.485152,-15.566363,24.957462,
55.300000,0.012432,0.191840,0.366969,0.344983,-0.204826,0.878905,-0.739121,0.848847,-1.166804,1.157590,-3.256605,-3.886833,6.810632,-6.489665,-8.631590,-16.553315,-15.664183,24.894009,
55.400000,0.012185,0.192303,-0.366491,0.218924,-0.687443,0.359732,-0.981974,0.280003,-1.418441,0.718309,-3.037820,-4.052072,6.951718,-6.342274,-8.502944,-16.620488,-15.761757,24.830166,
55.500000,0.011927,0.192754,0.339376,-0.013187,-0.491776,-0.321585,-0.842931,-0.322537,-1.512074,0.220915,-2.810604,-4.205578,7.089638,-6.191904,-8.373794,-16.686667,-15.859081,24.765934,
55.600000,0.011660,0.193191,-0.169475,0.528046,0.191748,-0.505633,-0.375610,-0.727257,-1.437392,-0.279608,-2.575581,-4.346923,7.224327,-6.038623,-8.244149,-16.751849,-15.956155,24.701314,
55.700000,0.011388,0.193613,0.024872,-0.190468,0.702846,-0.017366,0.240285,-0.779022,-1.202664,-0.727931,-2.333401,-4.475709,7.355726,-5.882501,-8.114016,-16.816031,-16.052977,24.636307,
55.800000,0.011112,0.194019,0.193926,0.531845,0.551910,0.673123,0.768605,-0.458406,-0.833840,-1.074484,-2.084731,-4.591575,7.483772,-5.723608,-7.983403,-16.879207,-16.149545,24.570914,
55.900000,0.010833,0.194413,-0.300246,-0.025324,-0.117257,0.903720,1.007363,0.111652,-0.371684,-1.280934,-1.830260,-4.694196,7.608408,-5.562017,-7.852318,-16.941376,-16.245857,24.505136,
56.000000,0.010552,0.194794,0.395387,0.233313,-0.662030,0.450155,0.865395,0.713323,0.132720,-1.324424,-1.570689,-4.783280,7.729577,-5.397803,-7.720769,-17.002533,-16.341914,24.438974,
56.100000,0.010266,0.195163,-0.340895,0.339271,-0.554761,-0.250684,0.396719,1.116767,0.623618,-1.200102,-1.306738,-4.858577,7.847223,-5.231039,-7.588763,-17.062676,-16.437711,24.372429,
56.200000,0.009978,0.195517,0.259308,-0.099568,0.099921,-0.520289,-0.219793,1.167477,1.046748,-0.921661,-1.039136,-4.919870,7.961293,-5.061801,-7.456309,-17.121800,-16.533249,24.305501,
56.300000,0.009687,0.195857,-0.058366,0.571401,0.668864,-0.100816,-0.748156,0.845592,1.355336,-0.519819,-0.768624,-4.966983,8.071734,-4.890167,-7.323413,-17.179903,-16.628525,24.238193,
56.400000,0.009396,0.196182,-0.095493,-0.172358,0.606610,0.603080,-0.985553,0.274298,1.515258,-0.038928,-0.495953,-4.999780,8.178495,-4.716215,-7.190086,-17.236982,-16.723539,24.170504,
56.500000,0.009105,0.196494,0.287275,0.462929,-0.027763,0.916562,-0.840742,-0.327012,1.508811,0.467924,-0.221879,-5.018162,8.281528,-4.540025,-7.056333,-17.293033,-16.818288,24.102437,
56.600000,0.008814,0.196793,-0.354622,0.085461,-0.625744,0.535959,-0.369569,-0.727346,1.336665,0.944774,0.052838,-5.022073,8.380785,-4.361676,-6.922164,-17.348053,-16.912770,24.033991,
56.700000,0.008522,0.197077,0.387207,0.117310,-0.608638,-0.172978,0.246780,-0.773310,1.017798,1.338965,0.327434,-5.011493,8.476222,-4.181250,-6.787586,-17.402040,-17.006985,23.965168,
56.800000,0.008230,0.197344,-0.280274,0.444515,0.006564,-0.523846,0.771981,-0.447764,0.587404,1.606964,0.601146,-4.986446,8.567794,-3.998829,-6.652607,-17.454990,-17.100931,23.895969,
56.900000,0.007942,0.197595,0.155466,-0.158587,0.624231,-0.179973,1.005244,0.124414,0.093008,1.719179,0.873212,-4.946994,8.655460,-3.814497,-6.517236,-17.506901,-17.194606,23.826395,
57.000000,0.007660,0.197830,0.059407,0.577081,0.651649,0.526007,0.857515,0.724536,-0.410786,1.663236,1.142874,-4.893240,8.739179,-3.628337,-6.381480,-17.557770,-17.288009,23.756448,
57.100000,0.007385,0.198054,-0.205650,-0.119077,0.062317,0.917235,0.385002,1.123308,-0.868337,1.445349,1.409381,-4.825327,8.818913,-3.440435,-6.245347,-17.607594,-17.381138,23.686127,
57.200000,0.007115,0.198266,0.353984,0.367757,-0.579064,0.615773,-0.231965,1.167938,-1.229120,1.089630,1.671989,-4.743437,8.894625,-3.250876,-6.108847,-17.656370,-17.473992,23.615434,
57.300000,0.006849,0.198466,-0.372719,0.206630,-0.652441,-0.089659,-0.757199,0.840812,-1.453312,0.635421,1.929964,-4.647791,8.966282,-3.059747,-5.971986,-17.704096,-17.566569,23.544371,
57.400000,0.006587,0.198654,0.343317,0.008149,-0.086775,-0.516207,-0.989038,0.267079,-1.516190,0.132931,2.182587,-4.538650,9.033849,-2.867136,-5.834773,-17.750770,-17.658868,23.472938,
57.500000,0.006330,0.198826,-0.190707,0.524403,0.569752,-0.253589,-0.838365,-0.332950,-1.410852,-0.362309,2.429149,-4.416310,9.097296,-2.673129,-5.697216,-17.796388,-17.750887,23.401136,
57.600000,0.006081,0.198985,0.037715,-0.184228,0.686465,0.443146,-0.363298,-0.728824,-1.148970,-0.795579,2.668961,-4.281108,9.156594,-2.477816,-5.559323,-17.840949,-17.842625,23.328967,
57.700000,0.005841,0.199130,0.172365,0.545048,0.151653,0.905754,0.253492,-0.768947,-0.759499,-1.119008,2.901351,-4.133414,9.211715,-2.281286,-5.421103,-17.884449,-17.934080,23.256431,
57.800000,0.005611,0.199264,-0.294627,-0.035338,-0.522654,0.688214,0.775562,-0.438481,-0.285479,-1.296854,3.125667,-3.973635,9.262635,-2.083629,-5.282564,-17.926888,-18.025250,23.183530,
57.900000,0.005390,0.199387,0.387936,0.255776,-0.685210,-0.002214,1.003363,0.135779,0.220713,-1.309444,3.341280,-3.802211,9.309329,-1.884934,-5.143714,-17.968262,-18.116135,23.110264,
58.000000,0.005179,0.199498,-0.352562,0.326330,-0.178276,-0.497472,0.849942,0.734326,0.703136,-1.155361,3.547583,-3.619616,9.351777,-1.685293,-5.004561,-18.008570,-18.206732,23.036636,
58.100000,0.004979,0.199598,0.267890,-0.083612,0.506491,-0.320389,0.373698,1.128424,1.108464,-0.851602,3.743998,-3.426356,9.389959,-1.484797,-4.865113,-18.047809,-18.297041,22.962645,
58.200000,0.004791,0.199688,-0.081198,0.571344,0.710648,0.355872,-0.243587,1.167006,1.391888,-0.431713,3.929970,-3.222966,9.423857,-1.283538,-4.725379,-18.085977,-18.387060,22.888293,
58.300000,0.004617,0.199770,-0.082669,-0.173546,0.238979,0.882389,-0.765564,0.834725,1.522068,0.057922,4.104977,-3.010010,9.453454,-1.081606,-4.585367,-18.123073,-18.476786,22.813582,
58.400000,0.004455,0.199846,0.269655,0.478943,-0.457275,0.752267,-0.991775,0.258670,1.484606,0.563211,4.268525,-2.788081,9.478739,-0.879095,-4.445086,-18.159094,-18.566220,22.738511,
58.500000,0.004303,0.199914,-0.353413,0.071048,-0.706319,0.088106,-0.835229,-0.339989,1.283633,1.028342,4.420154,-2.557796,9.499698,-0.676098,-4.304543,-18.194038,-18.655359,22.663084,
58.600000,0.004161,0.199975,0.386131,0.137908,-0.266368,-0.467807,-0.356273,-0.731365,0.941341,1.401942,4.559435,-2.319797,9.516322,-0.472705,-4.163748,-18.227905,-18.744202,22.587300,
58.700000,0.004032,0.200026,-0.296073,0.432834,0.435577,-0.379169,0.260976,-0.765634,0.495530,1.642751,4.685975,-2.074747,9.528603,-0.269011,-4.022707,-18.260691,-18.832747,22.511160,
58.800000,0.003917,0.200068,0.168055,-0.148950,0.723934,0.265699,0.779953,-0.430231,-0.004565,1.724174,4.799417,-1.823329,9.536535,-0.065109,-3.881431,-18.292396,-18.920994,22.434667,
58.900000,0.003820,0.200104,0.037377,0.581186,0.323055,0.847640,1.002326,0.146143,-0.503713,1.637218,4.899440,-1.566246,9.540113,0.138909,-3.739926,-18.323018,-19.008939,22.357820,
59.000000,0.003738,0.200138,-0.193961,-0.127010,-0.383838,0.807074,0.843248,0.743128,-0.946779,1.391486,4.985760,-1.304216,9.539337,0.342949,-3.598202,-18.352555,-19.096583,22.280622,
59.100000,0.003671,0.200169,0.342104,0.385635,-0.715347,0.180027,0.363340,1.132538,-1.284816,1.014123,5.058134,-1.037972,9.534205,0.546919,-3.456266,-18.381006,-19.183924,22.203073,
59.200000,0.003618,0.200198,-0.375955,0.189886,-0.349584,-0.427529,-0.254143,1.165084,-1.480477,0.546823,5.116357,-0.768258,9.524719,0.750726,-3.314128,-18.408369,-19.270960,22.125175,
59.300000,0.003578,0.200224,0.348849,0.025574,0.358212,-0.428790,-0.772725,0.827728,-1.512148,0.041222,5.160262,-0.495830,9.510884,0.954276,-3.171795,-18.434644,-19.357690,22.046928,
59.400000,0.003553,0.200247,-0.208933,0.515791,0.726109,0.174365,-0.993215,0.249483,-1.376333,-0.446811,5.189727,-0.221451,9.492706,1.157478,-3.029276,-18.459828,-19.444112,21.968335,
59.500000,0.003543,0.200270,0.053251,-0.181215,0.402378,0.802312,-0.830761,-0.347675,-1.088048,-0.863351,5.204666,0.054112,9.470192,1.360238,-2.886579,-18.483921,-19.530225,21.889396,
59.600000,0.003549,0.200292,0.153401,0.553528,-0.303650,0.851847,-0.347906,-0.734460,-0.679151,-1.162378,5.205038,0.330086,9.443352,1.562465,-2.743713,-18.506922,-19.616028,21.810112,
59.700000,0.003569,0.200316,-0.285136,-0.048602,-0.712139,0.272173,0.269797,-0.762821,-0.194819,-1.310858,5.190841,0.605697,9.412198,1.764067,-2.600687,-18.528829,-19.701519,21.730485,
59.800000,0.003602,0.200340,0.383017,0.274478,-0.426571,-0.377105,0.785669,-0.422467,0.311442,-1.292391,5.162114,0.880175,9.376744,1.964952,-2.457507,-18.549641,-19.786696,21.650515,
59.900000,0.003650,0.200364,-0.359831,0.309625,0.275620,-0.468320,1.002632,0.156001,0.783709,-1.109015,5.118939,1.152749,9.337006,2.165029,-2.314184,-18.569358,-19.871559,21.570205,
60.000000,0.003715,0.200389,0.279626,-0.070324,0.717180,0.083412,0.837966,0.751426,1.169815,-0.780978,5.061437,1.422655,9.293002,2.364207,-2.170725,-18.587979,-19.956106,21.489555,
60.100000,0.003797,0.200418,-0.099937,0.567328,0.475765,0.747261,0.354486,1.136209,1.427107,-0.344508,4.989771,1.689139,9.244753,2.562397,-2.027138,-18.605502,-20.040336,21.408566,
60.200000,0.003895,0.200454,-0.065594,-0.176794,-0.217976,0.886022,-0.263124,1.162829,1.527161,0.152180,4.904143,1.951453,9.192279,2.759508,-1.883433,-18.621927,-20.124246,21.327241,
60.300000,0.004007,0.200497,0.255642,0.491635,-0.696735,0.363184,-0.778281,0.820516,1.458926,0.654215,4.804795,2.208864,9.135606,2.955451,-1.739618,-18.637254,-20.207837,21.245579,
60.400000,0.004131,0.200547,-0.347037,0.054450,-0.496095,-0.317187,-0.993041,0.240187,1.229957,1.106128,4.692007,2.460651,9.074759,3.150138,-1.595700,-18.651481,-20.291106,21.163583,
60.500000,0.004265,0.200602,0.388680,0.156375,0.189055,-0.496987,-0.824674,-0.355364,0.865572,1.457995,4.566098,2.706110,9.009767,3.343479,-1.451689,-18.664608,-20.374052,21.081253,
60.600000,0.004413,0.200662,-0.306594,0.418566,0.697265,-0.005618,-0.337938,-0.737437,0.406056,1.670956,4.427423,2.944556,8.940659,3.535388,-1.307593,-18.676636,-20.456673,20.998591,
60.700000,0.004574,0.200729,0.184960,-0.140351,0.542076,0.683510,0.280165,-0.759774,-0.097808,1.721506,4.276373,3.175322,8.867468,3.725778,-1.163420,-18.687562,-20.538969,20.915598,
60.800000,0.004750,0.200803,0.020040,0.582849,-0.128187,0.909232,0.792850,-0.414399,-0.590346,1.604087,4.113375,3.397765,8.790227,3.914562,-1.019178,-18.697387,-20.620938,20.832275,
60.900000,0.004939,0.200888,-0.176975,-0.135525,-0.669380,0.451696,1.004338,0.166174,-1.017141,1.331683,3.938888,3.611265,8.708973,4.101654,-0.874877,-18.706111,-20.702579,20.748624,
61.000000,0.005138,0.200983,0.334385,0.402014,-0.556895,-0.248657,0.834068,0.760025,-1.331038,0.934391,3.753403,3.815228,8.623742,4.286970,-0.730525,-18.713733,-20.783889,20.664646,
61.100000,0.005349,0.201088,-0.373342,0.172323,0.100083,-0.514094,0.347029,1.140197,-1.497338,0.456098,3.557444,4.009086,8.534575,4.470426,-0.586129,-18.720253,-20.864869,20.580342,
61.200000,0.005570,0.201203,0.358621,0.042788,0.666709,-0.091007,-0.270696,1.160946,-1.497635,-0.050358,3.351562,4.192302,8.441512,4.651938,-0.441699,-18.725671,-20.945517,20.495714,
61.300000,0.005803,0.201329,-0.221645,0.506103,0.600206,0.612279,-0.782422,0.813773,-1.331855,-0.529014,3.136335,4.364367,8.344597,4.831424,-0.297243,-18.729987,-21.025830,20.410763,
61.400000,0.006045,0.201469,0.073708,-0.177436,-0.035759,0.921272,-0.991468,0.231499,-1.018271,-0.926966,2.912369,4.524805,8.243874,5.008802,-0.152768,-18.733202,-21.105809,20.325490,
61.500000,0.006295,0.201622,0.139130,0.561381,-0.630578,0.536474,-0.817265,-0.362300,-0.591495,-1.200219,2.680292,4.673174,8.139390,5.183991,-0.008285,-18.735314,-21.185451,20.239896,
61.600000,0.006551,0.201788,-0.269960,-0.060867,-0.608117,-0.172426,-0.326771,-0.739566,-0.098656,-1.318550,2.440757,4.809064,8.031194,5.356913,0.136200,-18.736325,-21.264755,20.153983,
61.700000,0.006812,0.201965,0.382261,0.293692,0.009991,-0.519221,0.291617,-0.755853,0.405812,-1.268864,2.194435,4.932102,7.919334,5.527488,0.280677,-18.736234,-21.343721,20.067753,
61.800000,0.007081,0.202153,-0.361292,0.293588,0.625895,-0.171254,0.801053,-0.405458,0.866191,-1.056632,1.942015,5.041950,7.803863,5.695638,0.425138,-18.735042,-21.422346,19.981205,
61.900000,0.007357,0.202352,0.295661,-0.055267,0.649127,0.534859,1.007034,0.177239,1.231642,-0.705292,1.684206,5.138309,7.684833,5.861288,0.569575,-18.732749,-21.500629,19.894343,
62.000000,0.007643,0.202566,-0.113598,0.563883,0.057746,0.922099,0.831128,0.769549,1.461820,-0.253649,1.421728,5.220915,7.562300,6.024362,0.713980,-18.729355,-21.578570,19.807167,
62.100000,0.007934,0.202796,-0.043605,-0.177531,-0.581030,0.616332,0.340498,1.145131,1.531330,0.248415,1.155315,5.289547,7.436320,6.184785,0.858343,-18.724862,-21.656166,19.719678,
62.200000,0.008228,0.203043,0.245733,0.505570,-0.649061,-0.089555,-0.277354,1.160026,1.432529,0.745454,0.885710,5.344020,7.306950,6.342485,1.002658,-18.719269,-21.733417,19.631878,
62.300000,0.008523,0.203304,-0.335282,0.040313,-0.079932,-0.512178,-0.785638,0.808036,1.176368,1.182587,0.613667,5.384189,7.174250,6.497391,1.146914,-18.712577,-21.810320,19.543769,
62.400000,0.008820,0.203579,0.394834,0.177287,0.575336,-0.244998,-0.988973,0.223911,0.791180,1.511548,0.339943,5.409949,7.038282,6.649430,1.291105,-18.704787,-21.886876,19.455351,
62.500000,0.009119,0.203868,-0.312066,0.406356,0.687868,0.452618,-0.808995,-0.368010,0.319555,1.696031,0.065300,5.421237,6.899106,6.798535,1.435221,-18.695900,-21.963083,19.366626,
62.600000,0.009419,0.204171,0.205646,-0.128216,0.150501,0.911760,-0.314862,-0.740370,-0.186367,1.715692,-0.209496,5.418028,6.756788,6.944638,1.579254,-18.685916,-22.038939,19.277595,
62.700000,0.009720,0.204490,0.006701,0.586628,-0.521802,0.689870,0.303681,-0.750560,-0.670659,1.568404,-0.483682,5.400338,6.611392,7.087671,1.723197,-18.674836,-22.114443,19.188260,
62.800000,0.010020,0.204823,-0.155697,-0.140085,-0.679173,-0.001448,0.809764,-0.395134,-1.079797,1.270485,-0.756496,5.368225,6.462984,7.227571,1.867040,-18.662661,-22.189594,19.098623,
62.900000,0.010317,0.205170,0.329649,0.421324,-0.168362,-0.493027,1.010169,0.189671,-1.368565,0.854889,-1.027181,5.321784,6.311634,7.364273,2.010776,-18.649392,-22.264390,19.008684,
63.000000,0.010613,0.205530,-0.366309,0.158380,0.515678,-0.311028,0.828593,0.780412,-1.505047,0.367556,-1.294987,5.261151,6.157410,7.497716,2.154395,-18.635031,-22.338831,18.918444,
63.100000,0.010909,0.205903,0.370967,0.064069,0.715713,0.366869,0.334381,1.151396,-1.474142,-0.137654,-1.559171,5.186502,6.000383,7.627838,2.297891,-18.619578,-22.412915,18.827907,
63.200000,0.011203,0.206292,-0.230680,0.499583,0.240966,0.890478,-0.283584,1.160479,-1.279224,-0.604905,-1.819003,5.098050,5.840624,7.754581,2.441254,-18.603034,-22.486641,18.737071,
63.300000,0.011493,0.206697,0.096955,-0.168784,-0.453948,0.755982,-0.788462,0.803750,-0.941774,-0.982543,-2.073762,4.996047,5.678207,7.877887,2.584476,-18.585401,-22.560008,18.645940,
